Multipurpose Gutenberg Block;https://ru.wordpress.org/plugins/multipurpose-block/;Single block containing multiple elements, It will enhance your website visibility and your needs. With…;300+ активных установок;6.2.3
Advanced Posts Blocks;https://ru.wordpress.org/plugins/advanced-posts-blocks/;Create Blocks filtered by any post type and any categories, tags or custom taxonomy terms.;300+ активных установок;6.3.2
Countdown Timer for WordPress Block Editor;https://ru.wordpress.org/plugins/countdown-timer-block/;Add a Flip Countdown Timer for your Wordpress block editor(Gutenberg).;300+ активных установок;5.8.8
Tumbili: Mailchimp Signup for Gutenberg;https://ru.wordpress.org/plugins/tumbili-mailchimp-feed-for-gutenberg/;Easily and instantly preview your mailchimp feed live within the new editor experience. Adjust settings…;300+ активных установок;5.4.14
A no-code page builder for beautiful performance-based content;https://ru.wordpress.org/plugins/setka-editor/;A WordPress plugin to design beautiful performance-based content. Rated as a Top-10 solution for Content Experience and Content Creation…;200+ активных установок;6.2.3
Sell Downloads;https://ru.wordpress.org/plugins/sell-downloads/;Sell Downloads is an WordPress eCommerce for selling downloadable files: audio, video, documents, pictures all…;200+ активных установок;6.3.2
Gosign — Simple Teaser Block;https://ru.wordpress.org/plugins/gosign-simple-teaser-block/;This plugins contains a simple teaser block with heading, image, text and a link and…;200+ активных установок;5.8.8
MetaTrader Web Terminal;https://ru.wordpress.org/plugins/metatrader-web-terminal/;MetaTrader Web Terminal plugin for WordPress websites;200+ активных установок;5.8.8
Simple Cookie Control;https://ru.wordpress.org/plugins/simple-cookie-control/;A simple banner to inform users that your site uses cookies and blocks them until…;200+ активных установок;5.3.16
Card Block;https://ru.wordpress.org/plugins/card-block/;Плагин облегчает пользователю добавление блока-карточки.;200+ активных установок;5.2.19
A/B Testing for WordPress;https://ru.wordpress.org/plugins/ab-testing-for-wp/;Самый простой способ создавать сплит-тесты на ваших сайтах WordPress прямо из редактора контента!;200+ активных установок;5.4.14
Блок-редактор для ManyChat;https://ru.wordpress.org/plugins/block-editor-for-manychat/;Легко добавляйте виджеты ManyChat на свой сайт;200+ активных установок;5.5.13
Enhanced Blocks — Page Builder Blocks for Gutenberg;https://ru.wordpress.org/plugins/enhanced-blocks/;Build responsive websites using the latest Gutenberg editor blocks. Enhanced Blocks is the first ever…;200+ активных установок;5.2.19
Recent Posts block;https://ru.wordpress.org/plugins/recent-posts-block/;Gutenberg Recent Posts.;200+ активных установок;5.4.14
Melonpan Block — Container;https://ru.wordpress.org/plugins/melonpan-block-container/;Block that provides a container, with styling features, which can have other blocks nested.;200+ активных установок;5.3.16
Image Slider Blocks;https://ru.wordpress.org/plugins/image-slider-block/;An image slider block plugin for Gutenberg blocks;200+ активных установок;6.0.6
Guteblock — Ultimate Gutenberg Blocks Plugin;https://ru.wordpress.org/plugins/guteblock/;Guteblock is an exquisite collection of blocks redefining the use of Gutenberg (the brand-new WordPress…;200+ активных установок;5.4.14
Polls CP;https://ru.wordpress.org/plugins/cp-polls/;Create classic polls and advanced polls with dependant questions.;200+ активных установок;6.2.3
Profile Card Block;https://ru.wordpress.org/plugins/block-profile-card/;display profile in card formate in your wordpress-site with custom block.;100+ активных установок;5.0.20
Create custom forms for WordPress with a smart form plugin for smart businesses — Form builder for WordPress;https://ru.wordpress.org/plugins/abcsubmit/;Easy to use form builder. Create contact forms, order forms, payment forms, consent form, request…;100+ активных установок;5.9.8
Deligent — Variable Column Blocks;https://ru.wordpress.org/plugins/deligent-variable-block-width/;The plugin facilitates the user can add the progress counter block.;100+ активных установок;5.1.17
Cosmic Blocks (40+) Content Editor Blocks Collection;https://ru.wordpress.org/plugins/cosmic-blocks/;Blocks collection of 40+ customizable WordPress 5.0 gutenberg content blocks for the new content block…;100+ активных установок;6.3.2
Mortgage Calculator;https://ru.wordpress.org/plugins/mortgage/;A straightforward and simple responsive mortgage calculator block with a clean flat design, featuring Home…;100+ активных установок;6.1.4
Block-a-saurus;https://ru.wordpress.org/plugins/block-a-saurus/;Block-a-saurus is a Gutenberg block that lets users play the jumping T-rex game right within…;100+ активных установок;5.5.13
Gosign — Accordion Slider Block;https://ru.wordpress.org/plugins/gosign-accordion-slider-block/;Create Accordion Slider with Latest Wordpress Gutenberg, optional Lightbox for images preview.;100+ активных установок;5.8.8
LSX Blocks;https://ru.wordpress.org/plugins/lsx-blocks/;This plugin extends the LSX Theme to support the latest block editor features.;100+ активных установок;6.3.2
Bokez — WordPress 5 Blocks;https://ru.wordpress.org/plugins/bokez-awesome-gutenberg-blocks/;Build a beautiful website in minutes with best 15 essential Wordpress blocks. Customizable and super…;100+ активных установок;5.3.0
My Marginalia;https://ru.wordpress.org/plugins/my-marginalia/;Creates a Gutenberg block for marginal notes displayed float right or float left relative to…;100+ активных установок;5.5.13
Child Pages Block;https://ru.wordpress.org/plugins/get-subpages-list/;Gutenberg block gets child pages list of specific page;100+ активных установок;5.5.13
Gosign — Google Maps Block;https://ru.wordpress.org/plugins/gosign-google-maps-block/;Add Google Maps, Custom Style Google Maps, Markers, Info Windows, Marker animations and many more.;100+ активных установок;6.0.6
Notice Block;https://ru.wordpress.org/plugins/notice-block/;Put Spotlight On News, Announcements & Let The Visitors Find It Easily;100+ активных установок;6.1.4
ImportDoc Block;https://ru.wordpress.org/plugins/importdoc-block/;Put the contents of a Google Doc in a WordPress post. When you update the…;100+ активных установок;5.2.19
Interactive Promo;https://ru.wordpress.org/plugins/interactive-promo/;Engage your potential audience with an exciting promo.;100+ активных установок;6.2.3
K2 Blocks;https://ru.wordpress.org/plugins/k2-blocks/;K2 Blocks is an essential toolkit for building websites using the Gutenberg editor.;100+ активных установок;6.1.4
